"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2019"	"2019"	"21 years"	"21"	788	4278323	18.4
	"2019"	"2019"	"22 years"	"22"	794	4298772	18.5
	"2019"	"2019"	"23 years"	"23"	791	4341644	18.2
	"2019"	"2019"	"24 years"	"24"	758	4444518	17.1
	"2019"	"2019"	"25 years"	"25"	797	4539058	17.6
	"2019"	"2019"	"26 years"	"26"	777	4611220	16.9
	"2019"	"2019"	"27 years"	"27"	774	4733869	16.4
	"2019"	"2019"	"28 years"	"28"	870	4818725	18.1
	"2019"	"2019"	"29 years"	"29"	809	4806144	16.8
	"2019"	"2019"	"30 years"	"30"	811	4614384	17.6
	"2019"	"2019"	"31 years"	"31"	831	4502311	18.5
	"2019"	"2019"	"32 years"	"32"	775	4421505	17.5
	"2019"	"2019"	"33 years"	"33"	796	4432973	18.0
	"2019"	"2019"	"34 years"	"34"	815	4460132	18.3
	"2019"	"2019"	"35 years"	"35"	751	4315866	17.4
	"2019"	"2019"	"36 years"	"36"	770	4372444	17.6
	"2019"	"2019"	"37 years"	"37"	788	4361286	18.1
	"2019"	"2019"	"38 years"	"38"	819	4305576	19.0
	"2019"	"2019"	"39 years"	"39"	821	4382349	18.7
	"2019"	"2019"	"40 years"	"40"	739	4105313	18.0
	"2019"	"2019"	"41 years"	"41"	683	4020254	17.0
	"2019"	"2019"	"42 years"	"42"	712	3974741	17.9
	"2019"	"2019"	"43 years"	"43"	705	3854040	18.3
	"2019"	"2019"	"44 years"	"44"	728	3967275	18.4
	"2019"	"2019"	"45 years"	"45"	757	3837909	19.7
	"2019"	"2019"	"46 years"	"46"	728	3889372	18.7
	"2019"	"2019"	"47 years"	"47"	777	4058038	19.1
	"2019"	"2019"	"48 years"	"48"	861	4282657	20.1
	"2019"	"2019"	"49 years"	"49"	890	4329775	20.6
	"2019"	"2019"	"50 years"	"50"	782	4096572	19.1
	"2019"	"2019"	"51 years"	"51"	797	4004343	19.9
	"2019"	"2019"	"52 years"	"52"	802	4001782	20.0
	"2019"	"2019"	"53 years"	"53"	775	4068851	19.0
	"2019"	"2019"	"54 years"	"54"	838	4305603	19.5
	"2019"	"2019"	"55 years"	"55"	886	4374565	20.3
	"2019"	"2019"	"56 years"	"56"	907	4361016	20.8
	"2019"	"2019"	"57 years"	"57"	949	4342385	21.9
	"2019"	"2019"	"58 years"	"58"	919	4385570	21.0
	"2019"	"2019"	"59 years"	"59"	903	4413855	20.5
	"2019"	"2019"	"60 years"	"60"	787	4252663	18.5
	"2019"	"2019"	"61 years"	"61"	769	4215172	18.2
	"2019"	"2019"	"62 years"	"62"	744	4156645	17.9
	"2019"	"2019"	"63 years"	"63"	667	3996088	16.7
	"2019"	"2019"	"64 years"	"64"	697	3950578	17.6
	"2019"	"2019"	"65 years"	"65"	631	3774597	16.7
	"2019"	"2019"	"66 years"	"66"	549	3618069	15.2
	"2019"	"2019"	"67 years"	"67"	500	3464437	14.4
	"2019"	"2019"	"68 years"	"68"	534	3345475	16.0
	"2019"	"2019"	"69 years"	"69"	501	3252423	15.4
	"2019"	"2019"	"70 years"	"70"	493	3136704	15.7
	"2019"	"2019"	"71 years"	"71"	487	3083083	15.8
	"2019"	"2019"	"72 years"	"72"	473	3191048	14.8
	"2019"	"2019"	"73 years"	"73"	346	2334433	14.8
	"2019"	"2019"	"74 years"	"74"	350	2283164	15.3
	"2019"	"2019"	"75 years"	"75"	417	2198286	19.0
	"2019"	"2019"	"76 years"	"76"	406	2222392	18.3
	"2019"	"2019"	"77 years"	"77"	374	1911261	19.6
	"2019"	"2019"	"78 years"	"78"	319	1720817	18.5
	"2019"	"2019"	"79 years"	"79"	280	1599909	17.5
	"2019"	"2019"	"80 years"	"80"	293	1475278	19.9
	"2019"	"2019"	"81 years"	"81"	251	1381641	18.2
	"2019"	"2019"	"82 years"	"82"	234	1241341	18.9
	"2019"	"2019"	"83 years"	"83"	210	1151190	18.2
	"2019"	"2019"	"84 years"	"84"	191	1067757	17.9
	"2019"	"2019"	"85 years"	"85"	203	Not Applicable	Not Applicable
	"2019"	"2019"	"86 years"	"86"	193	Not Applicable	Not Applicable
	"2019"	"2019"	"87 years"	"87"	185	Not Applicable	Not Applicable
	"2019"	"2019"	"88 years"	"88"	163	Not Applicable	Not Applicable
	"2019"	"2019"	"89 years"	"89"	108	Not Applicable	Not Applicable
	"2019"	"2019"	"90 years"	"90"	104	Not Applicable	Not Applicable
	"2019"	"2019"	"91 years"	"91"	99	Not Applicable	Not Applicable
	"2019"	"2019"	"92 years"	"92"	85	Not Applicable	Not Applicable
	"2019"	"2019"	"93 years"	"93"	64	Not Applicable	Not Applicable
	"2019"	"2019"	"94 years"	"94"	54	Not Applicable	Not Applicable
	"2019"	"2019"	"95 years"	"95"	21	Not Applicable	Not Applicable
	"2019"	"2019"	"96 years"	"96"	20	Not Applicable	Not Applicable
	"2019"	"2019"	"97 years"	"97"	12	Not Applicable	Not Applicable
	"2020 "	"2020"	"9 years"	"9"	14	4078668	Unreliable
	"2020 "	"2020"	"10 years"	"10"	25	4074173	0.6
	"2020 "	"2020"	"11 years"	"11"	42	4072994	1.0
	"2020 "	"2020"	"12 years"	"12"	93	4200977	2.2
	"2020 "	"2020"	"13 years"	"13"	172	4219921	4.1
	"2020 "	"2020"	"14 years"	"14"	248	4186358	5.9
	"2020 "	"2020"	"15 years"	"15"	322	4175920	7.7
	"2020 "	"2020"	"16 years"	"16"	384	4187874	9.2
	"2020 "	"2020"	"17 years"	"17"	371	4164893	8.9
	"2020 "	"2020"	"18 years"	"18"	498	4159857	12.0
	"2020 "	"2020"	"19 years"	"19"	639	4272385	15.0
	"2020 "	"2020"	"20 years"	"20"	611	4344572	14.1
	"2020 "	"2020"	"21 years"	"21"	800	4283150	18.7
	"2020 "	"2020"	"22 years"	"22"	800	4293020	18.6
	"2020 "	"2020"	"23 years"	"23"	835	4315220	19.4
	"2020 "	"2020"	"24 years"	"24"	798	4358793	18.3
	"2020 "	"2020"	"25 years"	"25"	862	4461006	19.3
	"2020 "	"2020"	"26 years"	"26"	793	4555511	17.4
	"2020 "	"2020"	"27 years"	"27"	827	4628618	17.9
	"2020 "	"2020"	"28 years"	"28"	841	4751001	17.7
	"2020 "	"2020"	"29 years"	"29"	875	4835107	18.1
	"2020 "	"2020"	"30 years"	"30"	876	4821081	18.2
	"2020 "	"2020"	"31 years"	"31"	901	4627340	19.5
	"2020 "	"2020"	"32 years"	"32"	849	4514736	18.8
	"2020 "	"2020"	"33 years"	"33"	826	4432699	18.6
	"2020 "	"2020"	"34 years"	"34"	796	4442547	17.9
	"2020 "	"2020"	"35 years"	"35"	787	4466747	17.6
	"2020 "	"2020"	"36 years"	"36"	765	4319361	17.7
	"2020 "	"2020"	"37 years"	"37"	775	4374441	17.7
	"2020 "	"2020"	"38 years"	"38"	737	4362662	16.9
	"2020 "	"2020"	"39 years"	"39"	768	4305093	17.8
	"2020 "	"2020"	"40 years"	"40"	774	4378957	17.7
	"2020 "	"2020"	"41 years"	"41"	690	4100150	16.8
	"2020 "	"2020"	"42 years"	"42"	694	4014287	17.3
	"2020 "	"2020"	"43 years"	"43"	641	3967810	16.2
	"2020 "	"2020"	"44 years"	"44"	680	3846684	17.7
	"2020 "	"2020"	"45 years"	"45"	671	3957972	17.0
	"2020 "	"2020"	"46 years"	"46"	703	3826694	18.4
	"2020 "	"2020"	"47 years"	"47"	684	3876923	17.6
	"2020 "	"2020"	"48 years"	"48"	750	4043448	18.5
	"2020 "	"2020"	"49 years"	"49"	768	4265569	18.0
	"2020 "	"2020"	"50 years"	"50"	746	4310670	17.3
	"2020 "	"2020"	"51 years"	"51"	710	4076434	17.4
	"2020 "	"2020"	"52 years"	"52"	698	3983727	17.5
	"2020 "	"2020"	"53 years"	"53"	760	3979962	19.1
	"2020 "	"2020"	"54 years"	"54"	754	4044734	18.6
	"2020 "	"2020"	"55 years"	"55"	748	4277856	17.5
	"2020 "	"2020"	"56 years"	"56"	766	4343881	17.6
	"2020 "	"2020"	"57 years"	"57"	776	4327862	17.9
	"2020 "	"2020"	"58 years"	"58"	734	4306615	17.0
	"2020 "	"2020"	"59 years"	"59"	796	4346885	18.3
	"2020 "	"2020"	"60 years"	"60"	697	4372095	15.9
	"2020 "	"2020"	"61 years"	"61"	733	4208976	17.4
	"2020 "	"2020"	"62 years"	"62"	661	4168433	15.9
	"2020 "	"2020"	"63 years"	"63"	621	4106492	15.1
	"2020 "	"2020"	"64 years"	"64"	617	3944582	15.6
	"2020 "	"2020"	"65 years"	"65"	556	3897420	14.3
	"2020 "	"2020"	"66 years"	"66"	521	3720410	14.0
	"2020 "	"2020"	"67 years"	"67"	536	3562236	15.0
	"2020 "	"2020"	"68 years"	"68"	493	3407082	14.5
	"2020 "	"2020"	"69 years"	"69"	492	3286519	15.0
	"2020 "	"2020"	"70 years"	"70"	446	3192029	14.0
	"2020 "	"2020"	"71 years"	"71"	426	3074732	13.9
	"2020 "	"2020"	"72 years"	"72"	426	3017173	14.1
	"2020 "	"2020"	"73 years"	"73"	442	3117385	14.2
	"2020 "	"2020"	"74 years"	"74"	371	2274412	16.3
	"2020 "	"2020"	"75 years"	"75"	333	2219565	15.0
	"2020 "	"2020"	"76 years"	"76"	380	2130427	17.8
	"2020 "	"2020"	"77 years"	"77"	369	2147097	17.2
	"2020 "	"2020"	"78 years"	"78"	325	1839828	17.7
	"2020 "	"2020"	"79 years"	"79"	329	1649916	19.9
	"2020 "	"2020"	"80 years"	"80"	299	1526957	19.6
	"2020 "	"2020"	"81 years"	"81"	284	1400392	20.3
	"2020 "	"2020"	"82 years"	"82"	235	1303809	18.0
	"2020 "	"2020"	"83 years"	"83"	257	1163249	22.1
	"2020 "	"2020"	"84 years"	"84"	221	1070307	20.6
	"2020 "	"2020"	"85 years"	"85"	217	Not Applicable	Not Applicable
	"2020 "	"2020"	"86 years"	"86"	206	Not Applicable	Not Applicable
	"2020 "	"2020"	"87 years"	"87"	151	Not Applicable	Not Applicable
	"2020 "	"2020"	"88 years"	"88"	159	Not Applicable	Not Applicable
	"2020 "	"2020"	"89 years"	"89"	129	Not Applicable	Not Applicable
	"2020 "	"2020"	"90 years"	"90"	108	Not Applicable	Not Applicable
	"2020 "	"2020"	"91 years"	"91"	95	Not Applicable	Not Applicable
	"2020 "	"2020"	"92 years"	"92"	96	Not Applicable	Not Applicable
	"2020 "	"2020"	"93 years"	"93"	75	Not Applicable	Not Applicable
	"2020 "	"2020"	"94 years"	"94"	58	Not Applicable	Not Applicable
	"2020 "	"2020"	"95 years"	"95"	37	Not Applicable	Not Applicable
	"2020 "	"2020"	"96 years"	"96"	27	Not Applicable	Not Applicable
	"2020 "	"2020"	"97 years"	"97"	18	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: ageovertime"
"ICD-10 Codes: X60-X84 (Intentional self-harm)"
"Single-Year Ages: 1 year; 2 years; 3 years; 4 years; 5 years; 6 years; 7 years; 8 years; 9 years; 10 years; 11 years; 12 years;"
"13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years; 23 years; 24 years; 25"
"years; 26 years; 27 years; 28 years; 29 years; 30 years; 31 years; 32 years; 33 years; 34 years; 35 years; 36 years; 37 years;"
"38 years; 39 years; 40 years; 41 years; 42 years; 43 years; 44 years; 45 years; 46 years; 47 years; 48 years; 49 years; 50"
"years; 51 years; 52 years; 53 years; 54 years; 55 years; 56 years; 57 years; 58 years; 59 years; 60 years; 61 years; 62 years;"
"63 years; 64 years; 65 years; 66 years; 67 years; 68 years; 69 years; 70 years; 71 years; 72 years; 73 years; 74 years; 75"
"years; 76 years; 77 years; 78 years; 79 years; 80 years; 81 years; 82 years; 83 years; 84 years; 85 years; 86 years; 87 years;"
"88 years; 89 years; 90 years; 91 years; 92 years; 93 years; 94 years; 95 years; 96 years; 97 years; 98 years; 99 years; 100+"
"years"
"Group By: Year; Single-Year Ages"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Nov 28, 2022 9:46:26 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Nov 28, 2022 9:46:26 PM"
"---"
Messages:
"1. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"4. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"5. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"6. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"7. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"8. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"9. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
